Matricula,UF,Admissão,Sindicato do Colaborador,Competência,Dias,VALOR DIÁRIO VR,TOTAL,Custo empresa,Desconto profissional,OBS GERAL
31302,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30146,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35134,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35753,PR,16/04/2025,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,21,35.0,735.0,588.0,147.0,Trabalhando | Admissão em 16/04/2025
30320,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33505,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34634,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34235,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
27198,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32880,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34144,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32266,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34871,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35425,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26578,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26781,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33849,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32016,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35657,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35707,RJ,01/04/2025,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34926,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35030,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35522,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35523,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35775,RJ,24/04/2025,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,15,35.0,525.0,420.0,105.0,Trabalhando | Admissão em 24/04/2025
33720,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34039,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34898,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32331,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34747,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
29107,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31847,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
25583,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35466,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32812,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32056,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
28976,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31093,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31012,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
25310,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35595,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26307,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34716,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33394,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31100,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34246,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30685,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30719,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34694,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31831,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32472,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31171,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34532,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
23836,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35714,RJ,01/04/2025,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34296,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34646,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34845,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33137,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32273,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34419,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31315,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31905,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31255,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33502,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32803,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32760,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32449,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33867,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
24490,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
25379,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33535,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33847,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34848,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30083,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31956,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34815,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33538,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34931,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35112,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33605,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31077,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33734,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32776,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32974,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34453,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31800,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32764,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30859,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32767,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32672,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31413,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31672,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
29968,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31436,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32916,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34247,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35104,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33806,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34743,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34817,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35041,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33106,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34791,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34784,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34954,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31485,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32614,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32798,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33610,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35514,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30615,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30062,RJ,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35245,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30112,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26147,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26609,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
28989,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31204,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
27163,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33060,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34471,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
25023,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26336,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
29075,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
27145,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
25165,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30114,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30134,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32343,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30123,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32385,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32389,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32456,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35274,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30856,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31584,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34773,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34925,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35416,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35461,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35465,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35613,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35628,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34996,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35000,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35001,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35532,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35004,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33571,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35229,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34804,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30119,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26611,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26361,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34934,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
24511,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
25233,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34778,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
